,one_plus_7t.csv,customer_id,user_name,ratings,review_head,review_body
1539,1539,review-c7f500f5-5087-441a-8341-41e27c192fcc,RAJENDRAN D R,5,Terrific,words super phoneim fully satisfiedgood packing good service
1540,1540,review-e455d5f5-719f-4f9b-a7c7-80194d92a423,Karthika Dhanraj,5,Mind-blowing purchase,wow redmi 1camera quality good tat portrait mode perfect pic2am game adict good battery performance3face lock gets quick response fingerprints4display also good front camera gets lil bit large area display sometimes watching fullscreen video lil irritating okay me5so overall phone worth every penny spend earlier delivery happy tat delivery guy nread
1541,1541,review-af8216c2-4eb5-4000-a9f5-4b5b04c6e395,rajan kumar,5,Just wow!,lovely
1542,1542,review-48dea039-77a6-4918-a849-f72b6aedf896,Pratik Majumdar,5,Highly recommended,beast
1543,1543,review-5b712593-d717-4dd6-ab99-7e9f724eb9c4,Don Hai,2,Bad quality,battery backup poor
1544,1544,review-c493174e-518a-49df-bbae-901ba090261c,Abhijit Gope,5,Classy product,beast camera love range money awesome phone
1545,1545,review-39f72e41-7198-4e70-8f31-5f7550b8bcb3,Virendra Mane,5,Best in the market!,awesome mobilecamera quality superbjust awesome great package great pricevalue money
1546,1546,review-f2d1e03f-fa99-47dc-a5f3-7c58b6213463,Niranjan Patil,4,Good mid price segment budget phone,redmi note 7 pro good mid price segment budget phone good features like battery 4000 mah camera 48 mp processor snapdragon 675 good built quality front back gorilla glass 5 protection awesome neptune blue nebula red color still redmi company need improve battery life phone camera quality reduce ads zero ads miui provide fast charger phone improve display resolution reduce bezel phone
1547,1547,review-ff463155-b2b4-494a-b0fe-163acf061162,Flipkart Customer,2,Slightly disappointed,redmi note 7 pro getting switch 10 days using phone doubt camera amazing clicking pictures making videos automatically getting restarted without saving pics videos faced problem around 89 times last 3 days please help solutionthis disappointing bought new phone 4 years results worst old lenovo phone flipkart plearead
1548,1548,review-c2f50b4f-a10a-4ae8-81c5-a4bed92d6fce,Ruban Tharma,5,Just wow!,looking nice worth price
1549,1549,review-bc7cdcb1-68dc-4088-8cbb-d1e2aa5b9c93,Kaushik Kacha,5,Brilliant,good performance note 7 pro
1550,1550,review-dcd4c855-51e9-4869-8f84-6e363b913bd4,Aksheya,3,Does the job,phone runs smoothlyhas long battery lifegreat cameraoverall good phone
1551,1551,review-19179fec-0d41-4cd2-8b8e-ad4f1a1e2010,Deepak Kumar,1,Terrible product,video camera lags like hell
1552,1552,review-f60c2e85-3868-479c-836e-2379d477fd2d,Sunita,1,Terrible product,worst product ever seen first experience flipkart went bad phone started hanging month use sometimes show installed apps even installed device bad flipkart
1553,1553,review-81da6410-c498-4f88-bc26-6fe4a2f1a94d,Flipkart Customer,1,Worst experience ever!,gets hang starts camera apps headphones doesnt get connected frustrated product returning
1554,1554,review-540048f1-ce82-49b5-9b17-430e0ea60011,Gorli Suresh,4,Wonderful,nice product camera good clarity perfamence good finally superb
1555,1555,review-599ccec7-d2a4-459a-9a22-1458d757b6fd,Rahul Choubey,2,Slightly disappointed,front camera quality poor
1556,1556,review-efe6d5f0-1c75-417a-a40b-fd9b107475db,Arjun Singh,1,Bad,typical chinese phone low camera resolution heavy
1557,1557,review-3bf65a03-2e1e-4654-81f2-64994d599d5d,Prakash Kumar,4,Really Nice,one con noticed mobile data speed less sim put old moto g3 got 20 mbps speed however note 7 pro time give around 24 mbps speed sometime even less 100kbps location getting awsome speed moto g3 serched google got know many people facing issue even mi community tab check many people facing data speed issue rest things good checked service providread
1558,1558,review-aac6e0d8-427c-44e2-8dcc-475a9fd51296,Flipkart Customer,5,Highly recommended,front camera little bit disspointmemtoverall gud budjet phonee
1559,1559,review-81241b1d-e633-4663-8d99-345aea84cd32,Jailani ak,3,Just okay,slow internet speed comparing previous mobiles redmi note 5 pronote 6 prothis mobile net speed slow network
1560,1560,review-1742fb90-6d8c-462e-8973-09321d1a1964,Hariom Agrahari,5,Great product,gud product lag everyday uses battery remains last long uppto 2 days normal uses 1 day heavy uses camera quite good theres lots mode camera studio lighting also available processor quite good heating issues overall good phone worth 14k
1561,1561,review-3be7806f-7fb9-4905-ba24-027c4d551442,Rahul Das,5,Worth every penny,excellent
1562,1562,review-ebf0a067-f91b-42f5-b54e-f73150f02c2c,Saikat Bal,5,Fabulous!,1 mobile
1563,1563,review-06cea44a-d70d-48ae-8593-ff3134f1b91d,Pushpendra kumar Gautam,4,Pretty good,value money product camera 48 mp written
1564,1564,review-e1f43df1-4c28-41e5-9ce2-59b75b08cdf1,Moin Shekh,5,Classy product,nice
1565,1565,review-a9b5eecd-9b9e-4cc8-a6a7-17259565a0eb,Cino Babu,4,Value-for-money,good phone rate
1566,1566,review-6e26190a-da3e-4baa-9f7f-8c4109fc0694,Raveendran G Ravi,5,Simply awesome,good product
1567,1567,review-216c6720-f3a2-46f9-bcaa-471c0ecb1546,M s Yadav,4,Pretty good,ok
1568,1568,review-8bc75960-0293-487a-8e1c-5f6fe6e3ded6,Sarmila Basu,5,Great product,must buy
1569,1569,review-025f7dec-8dbf-41a0-967f-73c551d9d6e8,Gurdeep Pal,4,Pretty good,terrific product
1570,1570,review-a96306eb-855c-4bc0-bd67-451091ac038e,Flipkart Customer,4,Pretty good,best phone rangejust awesome
1571,1571,review-ed10353d-265e-40fe-bf8a-ac0eb2b3f585,Anish raza,5,Wonderful,osm
1572,1572,review-6f73059b-dcc8-4051-b2f4-b2e73edec234,Ankur Sharma,5,Terrific,best class
1573,1573,review-a18b3759-74d3-4309-aa34-c6129fa81c06,MADHUSUDHAN V,5,Classy product,ossom good features latest miui con device could even handy
1574,1574,review-bf66b343-ad05-4db4-9cb9-56d5b0c86ac2,Abnish Yadav,4,Delightful,looking great performance best gaming also nyc
1575,1575,review-34d65280-28f3-4884-b635-7379fa551ef1,Sonu Chhimpa,5,Best in the market!,awesome mobile price
1576,1576,review-5e747569-9b89-4858-aad9-9ba7900bade3,KAILASH JANGIR,1,Did not meet expectations,hanging problem
1577,1577,review-8d7ce40d-5b8c-44e1-9875-b0a275a393b8,Anirban Sarkar,5,Excellent,nice
1578,1578,review-530ef656-0f70-4f2a-9a73-280c71730994,Tirth Bhavsar,5,Great product,overall android beast came budget price issue im facing heating heating issue charging
1579,1579,review-cd3ff7f1-ed0d-4b5d-884d-6f5c2374cbd5,Amit Kumar,5,Excellent,im really surprised
1580,1580,review-bfc75e9d-3e43-4a3a-af1c-873beb821507,Anand KC,5,Simply awesome,kudos flipkart lightning fast delivery within 16 hours booking rn7p value money product cool features front camera failed impress overall great buy
1581,1581,review-fd757246-5f4a-4d1d-8482-be3a9e0f4dd9,Azim Kurne,5,Terrific,nice product good configurations value price
1582,1582,review-89de112c-5ac6-4b36-a819-406cbd14b863,Manas Kumar Panda,5,Just wow!,nice
1583,1583,review-e596cc96-5c72-4c79-8003-4c1ac4842295,Flipkart Customer,5,Awesome,exlent products paisa vasul
1584,1584,review-40000bff-241b-49cb-b101-77793826fe0c,Jubin John,4,Delightful,everythg good earphones disappointing otherwise amazing product
1585,1585,review-c5e687a7-13d4-4725-a959-9b63ff7193b1,VIJAY CHOWDARY,4,Worth the money,excellent features camera performance good battery backup mobile performance nice thank redmi
1586,1586,review-c82fa98b-9809-494c-8152-05a77b12e7a1,pallab saikia,5,Super!,good think best value money product mind blowing b batter
1587,1587,review-95b62317-84a1-40d4-bcc5-8d57ce035d62,Flipkart Customer,4,Good quality product,nice phone camera
1588,1588,review-356def9d-b811-4a7b-a4d8-0fe8e915241a,Sapna Jain,5,Mind-blowing purchase,amazingit big blue colour bright
1589,1589,review-591d5a1d-8d1d-40dc-afd2-bee1d65bbd4a,Pushpak Kothari,3,Just okay,phone awesome wrt price 1 issue faced day 1 upon using 48mp camera half hour high increase devices temperature dont know inherent issue otherwise phone best also charger provided fast charger though phone supportshence buy extra charger extra earpiece power bank
1590,1590,review-d99b4212-37e7-439b-9b7e-fc3e4d63f59b,jerome james,5,Worth every penny,awesome mobile price range great camera great performance good battery life overall great product got next day fast delivery flipkart
1591,1591,review-0c161eb1-579f-4335-8a9f-b2708c47dfcc,subir patra,5,Super!,nice
1592,1592,review-f472c3a3-80f5-4ada-86d6-7eb0387e9603,Chetan Agalave,1,Not recommended at all,bad product
1593,1593,review-0d1c7575-41a4-4713-9ff6-ac6ef658897f,DIBYAJYOTI ROY,5,Terrific,nice mobile affordable price
1594,1594,review-4a1e6ca8-02a1-4e0e-b3d7-32d8b1ea3d33,Ranvijay Jamwal,5,Excellent,superb
1595,1595,review-55c06190-0b0f-4102-b3c2-4a9eca3d3ef2,Mentraj Kona,5,Super!,super
1596,1596,review-76cc470a-e717-4748-a8a8-48258e8b87e1,Sandy,5,Great product,ammmmmazing super coooooool
1597,1597,review-c72293d6-0513-4ed6-b842-91aabb089ebb,ajay kumar,3,Fair,good camera
1598,1598,review-8da1c95a-e896-456d-898b-5fd0565a64a6,Sujan Samuel,5,Must buy!,phone make go wowww photographer claim hesitation best camera phone price range
1599,1599,review-f00ce30f-2c13-4a63-8ef6-35aaccbea06a,Gangadhar Koppineedi,2,Bad quality,phone hanging
1600,1600,review-7afd9e2e-2a3f-4de3-b196-4e38500e6537,komal shirkare,5,Terrific purchase,best purchase awesome specification great quality worth buying got good condition
1601,1601,review-50622308-bd5a-45c9-93e5-173f9536de20,Flipkart Customer,5,Wonderful,camera superb perfamence outdoors best budget mobile
1602,1602,review-44f8447e-fb50-4635-a3d7-fd8eccdcf825,Subbareddy Mettukuru,4,Delightful,still improve display revolution compare samsung mobiles performance batter backup good camera also make little high quality
1603,1603,review-e317ded5-ecbf-4f26-8f9a-83b41dbe17a7,LAKSHMANAN R,5,Best in the market!,good im happy use mobile
1604,1604,review-709e54f7-4778-42a4-9427-c32b971fc1d0,Biswaranjan Parida,2,Moderate,mi says comes 48 mp camera 48mp pic quality looks like camreras pic fully disappointed camera
1605,1605,review-58daf9b9-2d88-418b-ba53-cccef1eef708,Shajahan,5,Great product,nice
1606,1606,review-f25e020c-09b8-468d-a666-fa073b1a14e7,BC Jujharsingh,3,Performance not upto mark.,dear siri received product mobile redmi note 7 pro 17 jun 2019 earlier one year back purchased redmi note 5procomparing feel redmi note 5 pro better redmi note 7 pro internet slow comparing note 5 pro touch screen response good observationwhile talking screen flactuating intermittently could understand logicreason rear camera view betterfrontselfie camera picture quality bread
1607,1607,review-3ec780a8-89b0-4576-a636-1664f2d86ed7,Bhavya Bhavya,5,Excellent,nice produt
1608,1608,review-e9ca800a-6565-4823-88a1-fbfd2b038bca,Chandan Jena,5,Best in the market!,excellent phone
1609,1609,review-318eff33-9480-407f-9b9a-85c61eb862fe,Amar Ammu,5,Worth every penny,love
1610,1610,review-982f1c0a-7dd8-4418-9f0e-c72b745bf1a8,Vikas Jha,5,Must buy!,osm
1611,1611,review-74240255-b487-4b45-b821-152a6380b28f,adarsh kumar,5,Simply awesome,good
1612,1612,review-84e49892-5864-411a-85bc-b66515169375,Ritu Jain,5,Must buy!,fantastic phone sometimes hold function add call isnt work face detection shows right sign unlocked
1613,1613,review-e6fda216-8077-4313-83d3-9a6d166877fc,VIKRANT SHARMA,5,Brilliant,bought phone friend given experience note 7 pro using 1 weekthe display nice full hd screen bright colors accurate crispsplash proof shock proof comes gorilla glass 5 protection awesome looks pretty good 48mp cameraits good quality screen also notch display looks cool glass back design price gives premium feelgreat hand feel typec port fast charginga cread
1614,1614,review-b0f5bc3b-b5cc-44a1-9801-4ae624b7a8d2,Megha Sameera,5,Highly recommended,nice phone range good camera quality
1615,1615,review-e3ed0b90-0825-4ab3-9e7c-b582cefffc17,Flipkart Customer,3,Nice,battery support long timemobile high hit temperature useheadphone support1 day 5 6 time reboot bocose going network thard class mobile
1616,1616,review-8df66aaa-826b-4fb7-b079-07a8c915c69e,Suman Majumdar,5,Best in the market!,best budget phone
1617,1617,review-104732cc-edc6-4846-aa54-20eac37c6e56,Suraj Patel,5,Worth every penny,good mobile
1618,1618,review-2eb8308c-5cae-4228-a86e-d22f9d53f1a6,Nagarjuna Sri,5,Best in the market!,super mobile good worka1 performance
1619,1619,review-bc1bd0ac-1745-4624-a8ec-4e20b15cf70c,Rakesh Suthar,5,Classy product,classic look
1620,1620,review-8c54363e-334d-4864-ad7a-f0c599bcd1ef,sahil gulati,3,Just okay,review one month useoverall performance okaysome pointer need focus buying this1 camera upto mark seems like duplicate image2 expecting lighter weight quite heavy3 comfortable hold this4 battery backup superb5 pocessor good
1621,1621,review-207c34d5-92f2-4ede-a522-8d1ab80e4489,Ron Ghosh,5,Classy product,great phone price still 48 mp camera mode laggy takes long time capture pici upgrading note 4 speaker loud others things goodu play pubg hd ultra frame rate lagg good phn pubg lovers
1622,1622,review-1ef2cd1a-c192-4a13-8380-9ab53e832992,Ashitosh Jadhav,5,Highly recommended,amazing mobile
1623,1623,review-635cb80e-a074-4296-a2d6-f97603d441c1,Vamshi Krishna,4,Really Nice,good phonecamera 810lookwise 910performance 910battery 910all ratings given based price performance
1624,1624,review-d38dfe5e-13cd-4dd9-88fe-988e3de94ab6,SOMNATH TONDE,4,Pretty good,good
1625,1625,review-81c7da8c-bbb6-4eb4-8fbb-4d0342bfbb81,Deepak raj,4,Pretty good,fantastic phone 15k
1626,1626,review-ff0e6525-eac5-4523-9722-e384fb58d19d,Keshav Nigam,5,Worth every penny,nice phone
1627,1627,review-d5b781c5-a145-4a4c-868f-56fb4a8121dd,Aeju Mansuri,5,Must buy!,nice phone bajet ret
1628,1628,review-8acd312e-fae2-4f48-99ff-1fc900946233,PROKASH sarkar,5,Wonderful,nice phone
1629,1629,review-58cb954e-9580-41f8-b33e-50c104f16d89,Flipkart Customer,5,Great product,excellent
1630,1630,review-f4e9f1cd-1136-404e-8ac9-dedad78d34fc,Amit Kumar Vaid,5,Highly recommended,awesome mind blowing superb fone
1631,1631,review-97c207b2-6e95-45bd-b105-12489e305824,Bibek Roy,4,Worth the money,nice product
1632,1632,review-dcdef532-2f6d-4697-8bad-829a2b9c3c3c,Flipkart Customer,1,Hated it!,exchange products collected
1633,1633,review-bc8436c9-3d65-4db6-bbec-dd0efb88dd94,Utkarsh Umrao,1,Hated it!,worst return policy aware
1634,1634,review-eeb55816-f508-4acf-9525-c3bd2dfb34a0,Flipkart Customer,5,Terrific,mi best phones buy price range note 7pro already stock always one think quality phones matter samsung offer always go mi
1635,1635,review-d713b5df-a04a-4295-9570-3a10b665f5fe,Amaravathi Ganga Thirupathi Reddy,1,Utterly Disappointed,network issue worst product waste money
1636,1636,review-efadfa11-98ab-4bad-ac33-7893628e2d8b,Flipkart Customer,5,Excellent,camera clarity great value fr money battery performance outstanding
1637,1637,review-8a180405-a21a-458c-ba20-d36a01192570,Flipkart Customer,5,Just wow!,good product
1638,1638,review-8249583c-2fea-47b5-aef3-749130ba2829,Satish Prajapati,5,Just wow!,nice product fantastic performance
1639,1639,review-807f2b94-15aa-4922-9318-fc42e940a19a,Mohsin Bhatkar,5,Mind-blowing purchase,nice mobile happy performance quality nice service flipkart ekart happy shop flipkart
1640,1640,review-ede3d4ad-912c-4f10-999e-0a95dec76142,Sameer Ranjan Majhi,3,Just okay,nice phone value money
1641,1641,review-4e48a159-22c3-4bf9-beef-96d77a915728,ankit singh,5,Best in the market!,spectacular performance camera
1642,1642,review-0b83a92d-4cdc-43fc-b414-d8cbe0887616,VIVEK SHARMA,5,Excellent Product,outstanding performance
1643,1643,review-01adeb7e-7990-4437-8d6f-a85984653f98,Spicyboy Sai,5,Terrific purchase,unbelievable camera performance good
1644,1644,review-54451691-7093-4d73-a66c-725041f164c1,abhishek Bharat,5,Fabulous!,awsm performance quality phone go
1645,1645,review-94752c52-8c7e-44e1-999e-5a1d3d1ecc6f,Srikanth Bhattu,4,Pretty good,best mobile everbest camera performance ever seen
1646,1646,review-120f999f-85dd-435f-864e-fbc1f6aff867,Sandesh Shetty,3,Decent product,biggest problem camera video recording get lack
1647,1647,review-779ff713-7fff-4dc7-bd52-2fd4531c47a5,Sonu Gupta,5,Fabulous!,delivery boy polite respectful
1648,1648,review-209f9563-3f72-49c0-a355-fc2380f1cea7,Prasanth K,5,Highly recommended,nice performance
1649,1649,review-de891071-817a-4728-aa84-db1f439ef872,Santosh Sahu,5,Wonderful,doubt redmi note 7 pro awesome like man delivered one really good person thank much
1650,1650,review-daf5f6a4-9922-4202-9287-95bf8c11a174,Mohd Arsalan Hasan,4,Good quality product,camera expected 48 mp honey trap think note 6 pro far better note 7 pro someone looking good camera performance wise advanced
1651,1651,review-23f3c8d1-a195-4a64-9695-aed934b8cd5e,Bunny Patel,5,Terrific purchase,note 7 pro valuable best price best product
1652,1652,review-7bdf1318-f0fd-4638-8928-344c84d0366c,Saikat Dey,5,Brilliant,love phone
1653,1653,review-ff33fdf4-966c-4f86-a840-fac684ac6ee9,Raghu K,2,Not good,bad
1654,1654,review-5e83231a-069c-4262-9f6c-56b804fb4a51,Subhashis Biswal,5,Just wow!,budget smartphone beat absolutely stellar cameras impressed device
1655,1655,review-0143e6fc-89d4-4621-88d5-487b3b880ca6,Flipkart Customer,4,Delightful,gr8 camerafabulous displaybattery backup goodui experience usual
1656,1656,review-702458e6-af64-4b7b-bae1-020db641393c,Shankar D,5,Classy product,awesome phone really worth money wont get phones price
1657,1657,review-d9eb946b-4f65-4e48-b1bf-912e750929e0,Tinku Kabira,4,Wonderful,better phone
1658,1658,review-83399df3-1989-4d39-b56b-9f121340254e,Avinash Koushik,5,Brilliant,good
1659,1659,review-0958e8e1-69e8-4b0b-9ff1-bab74ccf8c04,ANGSHUMAN Dey,5,Excellent,excellent performance
1660,1660,review-46402bdb-6968-4fc1-89d9-a49f75912d98,Kumar Vk,5,Terrific,awesome
1661,1661,review-b1a9691e-b10d-4aa2-8d4f-c74e6c3f1f85,Amit Naokar,3,Just okay,configuration gud considering configuration battery capacity enough 4000mahalso miui lots ads introduced even disable preloaded apps believe tons advertisingotherwise phone gud bt mi think removing ads pre loaded apps atleast allow user disable themthese apps use memory battery background
1662,1662,review-d94fb9d1-c028-4979-ad1d-1f47cff0cc19,Farog Abbas,5,Just wow!,top mi phone
1663,1663,review-25d5bf35-343b-4b98-a469-966a79273466,Siddhant.k .Kaithwas,1,Hated it!,body part damage
1664,1664,review-edde9309-40db-4bbf-b104-e930913e0807,Muna MOHAPATRA,4,Wonderful,camera awesome
1665,1665,review-01cbb24d-5d74-4ae5-8b9b-76993fbcc3c0,Hafiz Rehman,1,Not recommended at all,device working properly hanging much one wrost feeling mi never go mi
1666,1666,review-4ee52d59-ec4d-408a-ab9d-498f76a9524d,Flipkart Customer,5,Brilliant,nice
1667,1667,review-07494816-4de6-49d4-87b7-60e65046358e,Flipkart Customer,5,Brilliant,pros1 nice camera2 killer looks3 budget4 battery lifecons1 image taking time take snap using 48mp camerafinal word wonderful mobile price
1668,1668,review-68519fed-9634-4b38-b637-8a2c0c23e9b5,vivek ram,5,Terrific,spr
